visit_id	wifi_id	date	indices
v20245	14354	17184	85200;85202;85203;85205;85231;85376;85382;85388;85413;85484
v20246	14354	17186	96113;96115;96120;96122;96123;96125;96130;96141;96145
v20247	14354	17211	211245;211246;211252;211256;211257;211296;211297;211300;211301;211303
v20248	14354	17257	412620;412622;412623;412624;412626;412627;412640;412641;412642;412646;412647
v20282	14379	17233	317580;317611;317657;317680
v20316	14407	17284	509522;509523;509528;509532;509533;509535;509537;509539
v20366	14439	17182	77136;77138;77139;77140;77161;77190;77202;77203;77207;77239
v20367	14439	17272	469731
v20368	14439	17447	1038482;1038483;1038484;1038486;1038495;1038513
v20519	14542	17242	357787;357788;357793;357855;357856
v20520	14542	17244	363853;363861
v20550	14567	17426	968319;968321;968337;968346;968347;968348
v20861	14787	17274	477762;477763;477786;477795;477796;477804;477806;477807;477808;477809
v20931	14830	17447	1039793;1039796;1039797;1039801;1039817;1039830;1039832;1039852
v20939	14838	17363	754121;754122;754124;754125;754126;754128;754219;754220;754221;754259;754263
v21088	14948	17275	482010;482015;482020;482103;482105;482106
v21107	14963	17187	98968;99002;99007;99008;99009;99033;99056;99059;99060;99061;99064
v21235	15044	17381	810589;810593;810599;810610;810617
v21236	15044	17382	811721;811723;811737
v21391	15153	17368	768364;768366;768367;768369;768378;768383;768388
v21429	15177	17302	561729;561731;561748;561776;561778;561779
v21430	15177	17305	571650;571662;571685;571691;571698
v21438	15181	17254	402894;402899;402900;402907;402911;402913;402956;402959;402960;402961;402963
v21439	15181	17255	406266;406269;406270;406282;406284
v21564	15275	17403	890587;890588;890610;890611;890658;890678;890679;890681;890682
v21566	15277	17249	380725
v21567	15277	17259	422200;422201;422202;422203;422204;422207;422208;422214;422215;422220;422221
v21568	15277	17425	964603;964633;964666;964669
v21607	15316	17320	619121;619146
v21640	15344	17167	2488;2490;2491;2498;2499;2525;2528;2538;2546;2552;2555
v21692	15378	17210	205658;205669;205672;205680;205702
v21693	15378	17249	383508;383513;383537;383538;383539;383549;383552
v21694	15378	17262	434404;434408;434409;434414;434419;434420;434427;434429;434436;434438;434439;434596;434598;434599
v21695	15378	17322	627597;627599;627600;627604;627607;627608;627619;627624;627625
v21696	15378	17325	634206;634208;634212;634213;634217;634231
v21728	15399	17210	205317;205320
v21729	15399	17216	233284;233285;233287;233288;233290;233291;233293;233309;233335;233356;233357;233424;233425;233426;233430;233431;233435
v21730	15399	17223	273265;273282;273283;273284;273293;273300;273301;273302;273306
